                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                 0.6894,                0.37397,                0.90942,                0.96622,                0.96887,                0.98536,                0.69473,                 1.1466,                0.44492,                 1.1904,               0.004885,               0.004885,               0.004885
                    157,                0.67375,                0.37675,                0.90228,                0.96473,                0.97186,                0.98681,                0.68897,                 1.1623,                0.45074,                 1.1955,               0.004852,               0.004852,               0.004852
                    158,                0.65762,                0.37126,                0.89485,                0.96082,                0.97685,                 0.9856,                 0.6933,                 1.1506,                0.45577,                 1.1863,               0.004819,               0.004819,               0.004819
                    159,                0.64781,                0.35929,                0.89332,                0.97067,                0.96265,                0.98703,                0.69669,                 1.1509,                0.44768,                 1.1885,               0.004786,               0.004786,               0.004786
                    160,                0.65423,                0.36286,                0.90474,                0.96595,                0.96823,                0.98273,                0.69766,                 1.1488,                0.46369,                  1.196,               0.004753,               0.004753,               0.004753
                    161,                0.65987,                0.37351,                0.89765,                0.96497,                0.96503,                0.98674,                0.69883,                 1.1433,                0.45239,                 1.1927,                0.00472,                0.00472,                0.00472
                    162,                0.65645,                0.36275,                0.89905,                0.97134,                0.97636,                0.98666,                0.69303,                 1.1576,                0.44556,                 1.1983,               0.004687,               0.004687,               0.004687
                    163,                0.66533,                0.36783,                0.89944,                0.97172,                0.97054,                 0.9844,                0.68699,                 1.1575,                0.45157,                 1.1972,               0.004654,               0.004654,               0.004654
                    164,                 0.6549,                0.37133,                0.89842,                0.96309,                0.97469,                0.98713,                 0.6971,                 1.1407,                0.44285,                 1.1941,               0.004621,               0.004621,               0.004621
                    165,                0.65798,                0.36846,                0.89623,                0.95931,                0.97078,                0.98461,                0.70414,                 1.1387,                0.43995,                 1.1898,               0.004588,               0.004588,               0.004588
                    166,                0.64291,                0.35945,                 0.8801,                0.95921,                0.96441,                0.98427,                0.69804,                 1.1522,                0.45575,                 1.2032,               0.004555,               0.004555,               0.004555
                    167,                0.65077,                0.36029,                 0.8959,                0.97037,                0.95304,                0.98379,                0.69593,                 1.1484,                0.45617,                 1.1976,               0.004522,               0.004522,               0.004522
                    168,                0.64282,                0.35874,                0.88522,                0.97125,                0.97066,                  0.984,                0.70228,                  1.141,                0.44859,                 1.1925,               0.004489,               0.004489,               0.004489
                    169,                0.62433,                0.35073,                 0.8869,                0.96909,                0.97698,                0.98642,                0.70568,                 1.1438,                 0.4454,                 1.2035,               0.004456,               0.004456,               0.004456
                    170,                0.62831,                0.35591,                0.88665,                 0.9663,                  0.972,                 0.9874,                0.70199,                 1.1506,                0.44639,                 1.2087,               0.004423,               0.004423,               0.004423
                    171,                 0.6467,                0.35803,                0.89478,                0.96857,                0.96358,                0.98692,                0.70135,                 1.1585,                0.44488,                 1.2011,                0.00439,                0.00439,                0.00439
                    172,                0.65319,                 0.3666,                0.89115,                0.97314,                0.95328,                0.98379,                0.69982,                 1.1392,                0.45131,                  1.194,               0.004357,               0.004357,               0.004357
                    173,                 0.6423,                0.35474,                0.88356,                0.96921,                0.95321,                0.98549,                0.69706,                 1.1513,                0.44918,                  1.195,               0.004324,               0.004324,               0.004324
                    174,                0.63745,                0.35411,                0.89161,                0.95769,                0.95979,                0.98461,                0.69907,                 1.1432,                0.46281,                 1.1971,               0.004291,               0.004291,               0.004291
                    175,                0.63279,                0.35561,                0.88962,                0.96946,                0.95704,                0.98516,                0.70512,                 1.1305,                 0.4399,                   1.19,               0.004258,               0.004258,               0.004258
                    176,                0.62536,                0.35055,                0.88253,                0.96778,                0.96996,                0.98353,                0.69763,                 1.1424,                0.43782,                 1.1984,               0.004225,               0.004225,               0.004225
                    177,                0.62027,                0.34841,                0.88948,                0.96131,                 0.9774,                0.98528,                0.70526,                 1.1418,                0.43735,                 1.1945,               0.004192,               0.004192,               0.004192
                    178,                0.62039,                0.34925,                0.88339,                0.96987,                0.95979,                0.98167,                0.69847,                 1.1541,                0.44423,                 1.1951,               0.004159,               0.004159,               0.004159
                    179,                0.62271,                 0.3404,                0.88093,                0.96556,                0.97563,                0.98534,                 0.7045,                 1.1384,                0.44384,                 1.1857,               0.004126,               0.004126,               0.004126
                    180,                0.62538,                0.34237,                0.89432,                0.96586,                0.97482,                 0.9856,                0.70932,                 1.1409,                0.43689,                 1.1895,               0.004093,               0.004093,               0.004093
                    181,                0.63335,                 0.3469,                0.89003,                0.96389,                 0.9787,                 0.9842,                0.71113,                 1.1283,                 0.4298,                 1.1808,                0.00406,                0.00406,                0.00406
                    182,                0.61735,                 0.3433,                0.87532,                0.97145,                0.97479,                0.98452,                0.71529,                 1.1339,                0.43455,                 1.1851,               0.004027,               0.004027,               0.004027
                    183,                0.62498,                0.35157,                0.89076,                0.97395,                0.96918,                0.98568,                0.70798,                 1.1469,                0.42848,                 1.1858,               0.003994,               0.003994,               0.003994
                    184,                0.61937,                0.34409,                0.88495,                0.97006,                0.97795,                0.98717,                0.70663,                 1.1515,                0.42671,                 1.1938,               0.003961,               0.003961,               0.003961
                    185,                0.61436,                0.34386,                0.88186,                0.96673,                0.97473,                0.98758,                0.71217,                 1.1464,                0.43183,                 1.1938,               0.003928,               0.003928,               0.003928
                    186,                0.59889,                0.34218,                0.88069,                   0.97,                0.97286,                0.98805,                 0.7159,                 1.1429,                0.42671,                 1.2075,               0.003895,               0.003895,               0.003895
                    187,                0.60667,                0.34905,                0.87834,                0.97248,                0.97561,                0.98677,                0.70397,                 1.1524,                0.44032,                 1.2171,               0.003862,               0.003862,               0.003862
                    188,                0.60936,                0.34512,                 0.8819,                0.97193,                0.96971,                 0.9864,                0.71192,                 1.1372,                0.43374,                 1.1963,               0.003829,               0.003829,               0.003829
                    189,                0.61174,                0.34117,                0.87984,                0.95831,                0.97974,                0.98976,                0.70969,                 1.1341,                0.43544,                 1.1959,               0.003796,               0.003796,               0.003796
                    190,                 0.6104,                0.34153,                0.87579,                0.96563,                0.98208,                0.98877,                0.70174,                 1.1539,                0.43469,                 1.1926,               0.003763,               0.003763,               0.003763
                    191,                0.60455,                0.33377,                0.87341,                0.96722,                0.98313,                 0.9888,                0.70235,                 1.1487,                0.43091,                 1.1952,                0.00373,                0.00373,                0.00373
                    192,                0.60797,                0.33937,                0.88078,                0.96613,                0.96743,                0.98748,                0.70746,                 1.1313,                0.43829,                 1.1935,               0.003697,               0.003697,               0.003697
                    193,                 0.6123,                0.34568,                 0.8892,                 0.9638,                0.97404,                0.98641,                0.70213,                 1.1382,                0.45323,                 1.1824,               0.003664,               0.003664,               0.003664
                    194,                0.58151,                0.33659,                0.87249,                0.95796,                0.97554,                0.98498,                 0.7077,                 1.1483,                 0.4459,                 1.1967,               0.003631,               0.003631,               0.003631
                    195,                0.59656,                0.33273,                0.87935,                 0.9693,                 0.9689,                0.98397,                0.70709,                 1.1484,                0.44236,                 1.2082,               0.003598,               0.003598,               0.003598
                    196,                0.58739,                0.32893,                0.87713,                0.97333,                0.97077,                0.98387,                0.70646,                 1.1328,                0.43752,                 1.1963,               0.003565,               0.003565,               0.003565
                    197,                0.58837,                 0.3279,                0.87174,                0.97231,                0.98068,                0.98547,                0.70254,                 1.1443,                0.44518,                 1.2047,               0.003532,               0.003532,               0.003532
                    198,                0.59682,                0.34055,                0.87602,                0.96449,                0.97616,                0.98491,                0.70053,                 1.1478,                0.45018,                  1.206,               0.003499,               0.003499,               0.003499
                    199,                0.58155,                0.33565,                0.87367,                0.96365,                0.97694,                0.98601,                0.70409,                 1.1396,                0.43304,                 1.2036,               0.003466,               0.003466,               0.003466
                    200,                0.59469,                0.33837,                0.88038,                0.96537,                 0.9725,                0.98641,                0.70121,                 1.1539,                 0.4395,                 1.2047,               0.003433,               0.003433,               0.003433
                    201,                0.58191,                0.33041,                0.86945,                0.96222,                0.97379,                0.98351,                0.69716,                 1.1652,                0.45209,                 1.2112,                 0.0034,                 0.0034,                 0.0034
                    202,                0.57414,                0.32389,                0.86755,                0.96711,                0.97769,                0.98352,                0.70222,                 1.1396,                0.45095,                 1.2117,               0.003367,               0.003367,               0.003367
                    203,                0.56607,                 0.3292,                0.86241,                0.97134,                0.97427,                0.98451,                0.70176,                 1.1365,                0.44356,                 1.2126,               0.003334,               0.003334,               0.003334
                    204,                0.56837,                0.31807,                 0.8598,                0.97212,                0.96379,                0.98472,                0.70668,                 1.1201,                0.43384,                 1.2055,               0.003301,               0.003301,               0.003301
                    205,                0.56798,                0.32318,                0.86494,                0.97236,                0.96924,                0.98768,                0.71048,                 1.1339,                0.43074,                  1.208,               0.003268,               0.003268,               0.003268
                    206,                0.56345,                0.32019,                0.87035,                0.96717,                0.97635,                 0.9892,                 0.7149,                 1.1273,                 0.4267,                 1.2001,               0.003235,               0.003235,               0.003235
                    207,                0.57442,                0.32383,                0.87248,                0.96681,                0.97953,                0.98929,                0.70665,                 1.1436,                0.43728,                 1.2176,               0.003202,               0.003202,               0.003202
                    208,                0.57522,                0.32767,                0.87319,                0.96722,                0.98127,                0.98956,                0.70779,                 1.1342,                0.42791,                 1.2179,               0.003169,               0.003169,               0.003169
                    209,                0.57151,                0.32236,                0.87279,                0.97233,                0.97884,                0.98971,                0.71537,                 1.1199,                0.42405,                 1.2052,               0.003136,               0.003136,               0.003136
                    210,                0.54869,                0.31863,                0.86025,                0.96943,                0.97609,                0.99047,                 0.7159,                 1.1188,                0.42291,                 1.2029,               0.003103,               0.003103,               0.003103
                    211,                0.56281,                0.33234,                0.86048,                0.97314,                0.97391,                0.99002,                0.72044,                 1.1268,                0.42475,                 1.2065,                0.00307,                0.00307,                0.00307
                    212,                0.57327,                0.32802,                0.87721,                0.97374,                0.97469,                0.99007,                0.71802,                 1.1257,                0.42499,                 1.2035,               0.003037,               0.003037,               0.003037
                    213,                0.54475,                0.31736,                0.86954,                0.97679,                0.97638,                0.98989,                0.71399,                  1.118,                0.41257,                 1.1973,               0.003004,               0.003004,               0.003004
                    214,                 0.5469,                0.31107,                0.86025,                0.97587,                0.97637,                0.98956,                0.71309,                 1.1176,                0.41848,                 1.1988,               0.002971,               0.002971,               0.002971
                    215,                0.54827,                0.31317,                0.86665,                0.97451,                0.97534,                0.98999,                0.71278,                 1.1112,                0.42215,                 1.2031,               0.002938,               0.002938,               0.002938
                    216,                0.55524,                0.31672,                0.86488,                  0.973,                0.97657,                0.98989,                0.71179,                 1.1286,                 0.4281,                 1.2078,               0.002905,               0.002905,               0.002905
                    217,                0.54228,                0.31588,                0.85605,                0.97244,                0.97278,                 0.9864,                0.71225,                 1.1217,                0.43658,                 1.2127,               0.002872,               0.002872,               0.002872
                    218,                0.54172,                0.31007,                0.85698,                0.96787,                0.97408,                0.98721,                0.71073,                 1.1226,                0.43765,                 1.2159,               0.002839,               0.002839,               0.002839
                    219,                0.54698,                0.31324,                0.86587,                0.96735,                0.97591,                0.98712,                 0.7145,                 1.1263,                0.42878,                 1.2103,               0.002806,               0.002806,               0.002806
                    220,                0.54961,                0.30594,                0.86372,                0.97456,                0.97105,                0.98567,                0.71386,                 1.1266,                0.42853,                 1.2134,               0.002773,               0.002773,               0.002773
                    221,                0.55216,                0.31053,                0.86421,                0.97189,                0.96329,                0.98564,                0.71069,                 1.1336,                0.43316,                 1.2207,                0.00274,                0.00274,                0.00274
                    222,                0.53628,                0.31221,                0.86479,                0.97458,                0.96467,                0.98385,                0.71021,                 1.1312,                0.43536,                 1.2164,               0.002707,               0.002707,               0.002707
                    223,                0.55169,                0.30894,                0.86151,                0.97174,                0.96683,                0.98229,                0.70787,                 1.1355,                0.43628,                 1.2171,               0.002674,               0.002674,               0.002674
                    224,                0.54699,                0.30691,                0.86529,                0.97511,                 0.9641,                0.98449,                0.70799,                 1.1295,                 0.4327,                 1.2104,               0.002641,               0.002641,               0.002641
                    225,                0.53027,                0.31191,                0.86385,                0.97595,                 0.9617,                0.98765,                0.71131,                 1.1265,                 0.4362,                 1.2097,               0.002608,               0.002608,               0.002608
                    226,                0.54661,                0.31099,                0.86046,                0.96094,                0.97498,                0.98679,                 0.7139,                 1.1371,                0.43645,                 1.2183,               0.002575,               0.002575,               0.002575
                    227,                0.54744,                0.31365,                0.85731,                0.95859,                0.97967,                0.98477,                0.70708,                 1.1408,                0.43969,                 1.2229,               0.002542,               0.002542,               0.002542
                    228,                0.53351,                0.30575,                0.85937,                0.97222,                 0.9681,                0.98651,                0.71054,                 1.1239,                0.43932,                 1.2113,               0.002509,               0.002509,               0.002509
                    229,                0.54039,                0.31224,                 0.8559,                0.96638,                0.96997,                0.98589,                0.71173,                 1.1136,                0.42985,                 1.2095,               0.002476,               0.002476,               0.002476
                    230,                0.53006,                0.30641,                0.85725,                0.97347,                0.96528,                0.98717,                0.71153,                 1.1162,                0.43449,                 1.2058,               0.002443,               0.002443,               0.002443
                    231,                0.52279,                0.29857,                0.85188,                0.96781,                0.97221,                0.98785,                0.71593,                 1.1193,                0.43944,                 1.2045,                0.00241,                0.00241,                0.00241
                    232,                0.53107,                0.29982,                0.86103,                0.97412,                0.96372,                0.98777,                0.71236,                 1.1244,                0.43454,                 1.2105,               0.002377,               0.002377,               0.002377
                    233,                0.52297,                 0.2999,                0.85749,                0.96635,                0.96763,                0.98687,                0.71059,                 1.1308,                0.44006,                 1.2238,               0.002344,               0.002344,               0.002344
                    234,                0.52591,                0.30648,                0.85912,                0.96328,                0.97399,                0.98648,                0.70996,                  1.122,                0.43343,                 1.2162,               0.002311,               0.002311,               0.002311
                    235,                0.52161,                0.30674,                0.86049,                0.97079,                0.97289,                0.98611,                0.71363,                 1.1215,                0.42895,                 1.2205,               0.002278,               0.002278,               0.002278
                    236,                0.51085,                0.29232,                0.85526,                0.97399,                0.97084,                0.98523,                0.71607,                 1.1241,                0.42736,                 1.2198,               0.002245,               0.002245,               0.002245
                    237,                0.52496,                0.30706,                0.86156,                0.97527,                0.96741,                0.98768,                 0.7136,                 1.1283,                0.42324,                 1.2222,               0.002212,               0.002212,               0.002212
                    238,                 0.5135,                0.29729,                0.85657,                0.97346,                0.97164,                0.98849,                0.71931,                 1.1229,                0.42807,                 1.2206,               0.002179,               0.002179,               0.002179
                    239,                0.52301,                 0.2976,                0.84948,                0.97589,                0.96591,                0.98754,                0.71792,                 1.1306,                0.42937,                 1.2212,               0.002146,               0.002146,               0.002146
                    240,                0.51132,                0.29635,                0.85092,                0.97547,                0.96292,                0.98663,                0.71578,                 1.1369,                0.43633,                 1.2263,               0.002113,               0.002113,               0.002113
                    241,                0.51074,                0.29694,                0.85592,                0.97256,                0.96183,                0.98441,                0.70964,                 1.1297,                0.44008,                  1.224,                0.00208,                0.00208,                0.00208
                    242,                0.51239,                0.29456,                0.85293,                0.97506,                 0.9611,                 0.9855,                0.71118,                  1.131,                0.43848,                 1.2257,               0.002047,               0.002047,               0.002047
                    243,                0.52069,                0.29644,                0.85707,                0.97349,                0.96421,                0.98451,                0.71421,                 1.1378,                0.43836,                 1.2297,               0.002014,               0.002014,               0.002014
                    244,                0.50454,                0.29808,                0.85726,                0.96037,                0.97014,                0.98455,                0.71226,                  1.137,                0.44063,                 1.2299,               0.001981,               0.001981,               0.001981
                    245,                0.50406,                0.29744,                0.84893,                0.96831,                 0.9555,                0.98713,                0.71606,                 1.1313,                0.44451,                 1.2275,               0.001948,               0.001948,               0.001948
                    246,                 0.5223,                 0.2983,                0.85662,                0.96656,                0.96155,                0.98811,                0.71418,                 1.1304,                 0.4414,                 1.2199,               0.001915,               0.001915,               0.001915
                    247,                0.50251,                0.28617,                0.85321,                0.96144,                0.97249,                0.98866,                0.71292,                 1.1409,                0.43789,                 1.2209,               0.001882,               0.001882,               0.001882
                    248,                0.49803,                0.28543,                0.84893,                0.95918,                0.98315,                 0.9896,                0.71492,                 1.1353,                0.42876,                 1.2176,               0.001849,               0.001849,               0.001849
                    249,                0.50473,                0.29145,                0.85255,                0.94982,                0.98351,                0.98918,                0.71417,                 1.1368,                0.42506,                 1.2292,               0.001816,               0.001816,               0.001816
                    250,                0.49492,                0.28102,                 0.8481,                0.95625,                0.97507,                 0.9881,                0.71612,                 1.1337,                0.43326,                 1.2327,               0.001783,               0.001783,               0.001783
                    251,                 0.5009,                0.28721,                0.85053,                0.96114,                0.97075,                0.98773,                0.70838,                 1.1421,                0.43864,                 1.2352,                0.00175,                0.00175,                0.00175
                    252,                0.49545,                0.28845,                0.85221,                0.95263,                0.97554,                0.98666,                0.70984,                 1.1476,                0.43944,                 1.2342,               0.001717,               0.001717,               0.001717
                    253,                0.49232,                0.28396,                0.84374,                0.95767,                 0.9775,                0.98723,                 0.7145,                  1.139,                 0.4326,                 1.2294,               0.001684,               0.001684,               0.001684
                    254,                0.49128,                0.28485,                0.85066,                 0.9752,                0.96897,                0.98685,                0.71696,                 1.1398,                0.42834,                 1.2306,               0.001651,               0.001651,               0.001651
                    255,                0.49238,                0.28416,                0.85263,                0.97283,                0.96652,                0.98674,                 0.7094,                 1.1485,                0.43429,                 1.2382,               0.001618,               0.001618,               0.001618
                    256,                0.49574,                0.28533,                0.84362,                0.96426,                 0.9755,                0.98691,                0.71259,                 1.1432,                0.43094,                 1.2391,               0.001585,               0.001585,               0.001585
                    257,                0.49512,                0.28707,                0.84798,                0.97134,                0.97643,                0.98803,                0.71336,                 1.1444,                0.42704,                 1.2374,               0.001552,               0.001552,               0.001552
                    258,                0.49137,                 0.2824,                0.85084,                0.97664,                0.97487,                  0.988,                0.71121,                 1.1369,                 0.4224,                  1.238,               0.001519,               0.001519,               0.001519
                    259,                 0.4896,                0.27923,                0.84432,                0.97149,                0.97533,                0.98792,                0.70951,                 1.1399,                0.42525,                 1.2371,               0.001486,               0.001486,               0.001486
                    260,                0.48885,                0.27714,                0.84299,                0.96593,                0.97645,                0.98819,                0.71304,                 1.1327,                0.42674,                 1.2358,               0.001453,               0.001453,               0.001453
                    261,                0.46968,                0.27632,                 0.8424,                0.96809,                0.97198,                0.98878,                0.71062,                  1.135,                0.42996,                 1.2408,                0.00142,                0.00142,                0.00142
